id,date,IN_VEHICLE,ON_BIKE,ON_FOOT,RUNNING,STILL,TILTING,WALKING,UNKNOWN,MIMS_SUM_WEAR,SLEEP_MINUTES,SCREEN_ON_SECONDS,UNLOCK_EVENTS_NUM,USAGE_DURATION_MIN,Q1_SAD,Q2_HAPP,Q3_FATIG,Q4_EN,Q5_REL,Q6_TEN,Q7_STRESS,Q8_FRUST,Q9_NERV,excite_14,focus_3,frust_12,happy_8,int_exer_3,nervous_4,proc_4,relax_10,sad_7,stress_2,tense_11
tipoffstarchpartly,2022-01-23,321,0,168,0,303,33,0,329,17294.869164174663,317.0,11023,147,13.0,1.3333333333333333,2.1666666666666665,1.8333333333333333,1.75,3.3333333333333335,2.3333333333333335,1.0833333333333333,1.3333333333333333,1.0,,,,,,,,,,,
tipoffstarchpartly,2022-01-24,31,0,76,0,1065,2,0,239,9041.790045866812,424.0,21872,72,14.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,
tipoffstarchpartly,2022-01-25,29,0,69,0,1121,1,0,190,10103.995200140922,410.0,10640,65,35.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,,3.3333333333333335,1.0,,,1.0,,,,1.0,
tipoffstarchpartly,2022-01-26,48,1,79,0,521,0,0,374,9326.431860097178,367.0,13385,57,8.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0
tipoffstarchpartly,2022-01-27,0,0,43,0,668,0,0,223,8578.681814319036,535.0,10753,41,27.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,,,,,,,1.0,3.6,,1.0,
tipoffstarchpartly,2022-01-28,0,0,51,0,1131,0,0,232,8272.34371885929,555.0,11056,30,26.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,
tipoffstarchpartly,2022-01-29,0,0,70,0,622,0,0,275,10395.457278709,427.0,13401,48,16.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,3.75,1.0,2.2,,1.0,,,,,
tipoffstarchpartly,2022-01-30,0,0,76,0,569,0,0,218,9426.27161759964,429.0,7955,40,12.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,4.833333333333333,1.0,,
tipoffstarchpartly,2022-01-31,64,0,54,0,597,0,0,253,9154.541510102008,444.0,12977,69,18.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,1.75,,,,4.5,1.0,,2.5
tipoffstarchpartly,2022-02-01,16,0,79,0,525,0,0,545,13372.032142782238,338.0,11605,75,11.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,4.5,1.0,,
tipoffstarchpartly,2022-02-02,0,0,0,0,88,0,0,1,,,52,1,,,,,,,,,,,,,,,,,,,,,
